,timestamp,open_spot,open_perp,high_spot,high_perp,low_spot,low_perp,close_spot,close_perp,volume_spot,volume_perp,buy_volume_spot,buy_volume_perp,trades_spot,trades_perp,buy_trades_spot,buy_trades_perp,open_interest,funding_rate
115,2024-07-21 09:35:00.000000 +00:00,66865.27,66837.1,66936.0,66908.9,66865.27,66837.1,66923.02,66887.1,3709808.6570237,19499822.0896,2666579.7737162,12099584.6334,2834,4532,1728,2728,195292.52634230244,2.097e-05
116,2024-07-21 09:40:00.000000 +00:00,66923.03,66887.0,66976.01,66949.0,66912.0,66876.5,66944.04,66911.9,2591471.1442946,26391076.8472,1513356.2069555,15624136.093,2464,5493,1334,3203,195287.7175171592,2.143e-05
117,2024-07-21 09:45:00.000000 +00:00,66944.03,66912.0,66978.0,66956.8,66928.06,66886.9,66978.0,66956.8,1395262.9768925,15052614.4178,646513.7728839,8904454.6882,2021,4331,1191,2550,195273.70537916775,2.18e-05
118,2024-07-21 09:50:00.000000 +00:00,66978.0,66956.8,67017.08,66994.7,66977.99,66939.8,66997.99,66968.5,3649376.5586035,25010742.5501,2172790.605279,14790323.4234,3284,6019,2034,3362,195237.31138965604,2.351e-05
119,2024-07-21 09:55:00.000000 +00:00,66997.99,66968.5,66997.99,66968.5,66972.77,66935.0,66976.0,66944.1,1630732.0442198,12841986.7134,503120.5165865,5806223.1572,1611,3154,808,1430,195281.7370625043,2.361e-05
120,2024-07-21 10:00:00.000000 +00:00,66976.0,66944.1,66984.0,66958.9,66950.0,66911.1,66965.99,66938.2,1358225.7857018,10703238.2575,496397.1715801,4180526.567,1773,3509,893,1628,195334.01354226444,2.421e-05
121,2024-07-21 10:05:00.000000 +00:00,66966.0,66938.2,67062.77,67040.4,66965.99,66938.2,67018.01,66992.0,2900141.7263152,38503551.6907,1913295.4463841,26352821.8599,3963,8118,2622,5233,195305.2260824967,2.478e-05
122,2024-07-21 10:10:00.000000 +00:00,67018.0,66992.0,67028.0,67000.0,66987.75,66952.4,66991.99,66961.8,1235344.0319929,13336649.223,370554.3723275,6283612.714,1934,3628,764,1519,195332.77009827568,2.47e-05
123,2024-07-21 10:15:00.000000 +00:00,66991.99,66961.8,66991.99,66962.4,66904.0,66870.0,66904.01,66870.0,3153255.734116,24952307.2944,814766.4243885,5683874.6335,2905,5332,880,1396,195326.84569806303,2.454e-05
124,2024-07-21 10:20:00.000000 +00:00,66904.0,66870.0,66944.0,66917.2,66900.0,66860.0,66924.0,66892.3,2367353.558645,17943038.5958,1089478.0770797,9675688.0984,2929,3948,1416,2116,195382.23063389127,2.446e-05
125,2024-07-21 10:25:00.000000 +00:00,66924.0,66892.3,66954.01,66930.0,66900.01,66865.8,66917.58,66890.6,1833573.2171515,8999099.0035,1069477.398498,4594325.8929,2660,3489,971,1812,195464.1038958752,2.492e-05
126,2024-07-21 10:30:00.000000 +00:00,66917.58,66890.7,66917.59,66891.1,66893.44,66857.9,66912.01,66886.3,954850.9894249,9885789.3395,487845.703409,4030301.0452,1599,2833,596,1240,195522.0169541136,2.535e-05
127,2024-07-21 10:35:00.000000 +00:00,66912.0,66886.3,66928.42,66905.0,66894.2,66855.5,66894.2,66869.2,1455449.4317011,10884021.459,459745.0585802,3206128.197,1745,2809,657,1143,195523.2706977667,2.626e-05
128,2024-07-21 10:40:00.000000 +00:00,66894.2,66869.1,66906.0,66880.7,66884.0,66846.3,66900.01,66868.4,974174.07152,7786855.2497,497028.6235870999,2558300.4683,1419,2517,731,1022,195551.6581464164,2.671e-05
129,2024-07-21 10:45:00.000000 +00:00,66900.0,66868.5,66900.0,66868.5,66836.75,66801.0,66852.99,66823.0,1860138.6906504,16849541.7487,475862.6736179,3828830.3326,2383,3912,959,1223,195560.29537436203,2.681e-05
130,2024-07-21 10:50:00.000000 +00:00,66852.99,66823.1,66909.2,66882.8,66852.98,66823.0,66900.01,66866.0,899409.4244082,10673620.0659,579245.3676947,8462778.9133,1387,2364,1017,1493,195545.14032501177,2.734e-05
131,2024-07-21 10:55:00.000000 +00:00,66900.01,66866.0,66900.01,66866.0,66798.86,66767.3,66798.87,66767.3,2395266.3101537,20706270.9648,433883.7178667,6309564.0034,2093,4315,436,1083,195618.28513365195,2.77e-05
132,2024-07-21 11:00:00.000000 +00:00,66798.86,66767.3,66837.69,66816.4,66788.0,66750.0,66837.34,66812.7,1884437.5427089,15992488.6881,1257174.9109248,8545441.7738,3129,4090,1777,2247,195624.8709620583,2.783e-05
133,2024-07-21 11:05:00.000000 +00:00,66837.34,66812.6,66840.0,66819.0,66812.0,66780.0,66818.01,66784.9,674212.2934703,6700987.4728,205234.5388866,2310110.0977,1313,2170,515,827,195688.48287149536,2.829e-05
134,2024-07-21 11:10:00.000000 +00:00,66818.01,66784.9,66853.48,66820.0,66818.0,66784.9,66849.98,66820.0,1602233.6729634,7755216.3039,1251156.1282144,4508733.7521,1440,2154,1067,1223,195731.58107304983,2.87e-05
135,2024-07-21 11:15:00.000000 +00:00,66849.98,66820.0,66867.13,66830.8,66840.0,66806.5,66859.22,66830.8,2196308.7803686,8910868.735,883730.077756,6296891.7996,1674,2037,999,1238,195676.14446855735,2.93e-05
136,2024-07-21 11:20:00.000000 +00:00,66859.22,66830.7,66864.0,66834.9,66812.0,66776.7,66812.01,66784.4,1113417.2660095,9962750.1918,372090.9282936,4352267.1872000005,1708,2564,525,1092,195709.12483116635,2.941e-05
137,2024-07-21 11:25:00.000000 +00:00,66812.01,66784.4,66812.01,66784.5,66760.0,66726.5,66777.22,66739.3,1813134.6258658,21850927.1659,488876.672195,8701623.5321,2306,4269,811,1540,195789.1055465308,2.868e-05
138,2024-07-21 11:30:00.000000 +00:00,66777.22,66739.3,66812.0,66785.0,66754.0,66713.9,66796.01,66764.5,1952327.3185757,22947356.3326,863440.8073046,9778531.6277,2274,3805,1288,1892,195750.87356945977,2.863e-05
139,2024-07-21 11:35:00.000000 +00:00,66796.0,66764.5,66832.08,66805.0,66796.0,66764.4,66832.08,66800.1,534909.441221,6393938.3208,368750.831912,3774788.7392,1195,1616,840,1108,195748.80534293747,2.91e-05
140,2024-07-21 11:40:00.000000 +00:00,66832.07,66800.1,66832.08,66803.1,66792.08,66755.2,66806.0,66777.1,1131144.6708404,8235744.6164,385819.1025267,2714863.7674,1611,2273,661,912,195829.45437302795,2.853e-05
141,2024-07-21 11:45:00.000000 +00:00,66806.0,66777.2,66831.83,66804.8,66788.0,66750.6,66824.0,66794.6,1270900.6361701,8383994.8278,679924.5070781,5658549.7073,2140,2635,1297,1596,195797.3293077884,2.923e-05
142,2024-07-21 11:50:00.000000 +00:00,66824.01,66794.6,66851.14,66825.0,66824.0,66794.5,66848.01,66815.4,705810.7324916,12374724.3271,444901.7665002,6989363.2712,1299,2980,876,1760,195752.5977548023,3.044e-05
143,2024-07-21 11:55:00.000000 +00:00,66848.0,66815.4,66879.99,66854.8,66837.36,66800.7,66879.99,66845.4,1363858.8046786,11641651.4604,1121932.1301125998,9179644.1319,1924,2670,962,1979,195777.17838701693,3.181e-05
144,2024-07-21 12:00:00.000000 +00:00,66879.99,66845.4,66954.99,66926.7,66862.01,66826.7,66952.68,66911.0,3658226.3312157,29422517.0408,2349162.9326751,21862429.8268,2862,6082,1769,4247,195768.28147478547,3.286e-05
145,2024-07-21 12:05:00.000000 +00:00,66952.67,66910.9,66962.5,66939.8,66919.7,66883.4,66962.5,66929.3,2100290.032084,17379013.8774,1303842.712598,8697291.2311,2779,4274,1552,2293,195751.6390788677,3.31e-05
146,2024-07-21 12:10:00.000000 +00:00,66962.49,66929.3,66968.93,66941.0,66938.0,66900.3,66968.93,66930.2,958121.0087171,9863553.4784,573613.2369868,6205073.0464,1508,2901,781,1678,195729.00460136525,3.308e-05
147,2024-07-21 12:15:00.000000 +00:00,66968.93,66930.3,66987.13,66954.1,66906.0,66858.8,66918.0,66884.8,2718235.8936284,19239058.6165,1342651.6071116,6291381.6093999995,3363,4917,1402,1900,195764.32382368532,3.268e-05
148,2024-07-21 12:20:00.000000 +00:00,66917.99,66884.9,66952.81,66927.2,66910.0,66864.9,66940.01,66905.7,1523530.5129761,7695707.9209,774669.5856865,3155645.3535,1931,2631,888,1369,195710.6145374904,3.147e-05
149,2024-07-21 12:25:00.000000 +00:00,66940.0,66905.8,66950.0,66919.8,66930.0,66889.1,66950.0,66915.0,669621.9669457,8074071.3093,386970.6467593,6186638.617000001,1372,1999,696,1113,195713.25017474868,3.106e-05
150,2024-07-21 12:30:00.000000 +00:00,66949.99,66915.0,66975.99,66947.8,66944.0,66903.6,66952.0,66913.9,916202.4732624,8425846.6716,482918.2412375,5320152.7855,1783,2648,871,1454,195703.9014838593,3.086e-05
151,2024-07-21 12:35:00.000000 +00:00,66952.01,66913.9,66952.01,66913.9,66904.0,66862.8,66904.01,66862.8,1316669.7433324,9173827.9671,242737.2842848,2198899.38,2066,2774,683,986,195740.4198739959,3.033e-05
152,2024-07-21 12:40:00.000000 +00:00,66904.0,66862.9,66904.0,66862.9,66852.0,66811.8,66852.01,66816.0,1745398.5588891,19353692.9168,210600.0168231,5047753.236099999,1961,4063,819,1221,195877.7781283614,2.79e-05
153,2024-07-21 12:45:00.000000 +00:00,66852.0,66816.0,66870.69,66841.4,66840.0,66800.0,66862.5,66833.5,1190644.5643857,11072629.0057,782484.0395289,5151764.7045,2062,2996,1161,1390,195884.3972958113,2.722e-05
154,2024-07-21 12:50:00.000000 +00:00,66862.49,66833.5,66887.5,66860.0,66862.49,66831.4,66878.01,66843.4,648645.1305107999,8016655.3053,284402.72751229996,3356724.0042,1642,1962,988,934,195878.167636772,2.749e-05
155,2024-07-21 12:55:00.000000 +00:00,66878.0,66843.4,66936.32,66912.8,66878.0,66843.3,66928.02,66892.5,1348728.0875594,11797856.6403,835978.9390178,7491500.5796,1832,2784,1160,1816,195815.92970544743,2.798e-05
156,2024-07-21 13:00:00.000000 +00:00,66928.02,66892.5,66960.0,66933.5,66928.01,66892.4,66960.0,66927.0,1669337.1392942,16239312.3809,703032.3987957999,9094942.5115,1580,3082,953,1749,195833.4278619169,2.91e-05
157,2024-07-21 13:05:00.000000 +00:00,66959.99,66927.0,66961.91,66934.9,66944.0,66907.0,66961.91,66934.1,1393436.8095944,9851012.4645,978830.8479828,5662915.2606,1780,2758,1033,1432,195810.9423841051,2.952e-05
158,2024-07-21 13:10:00.000000 +00:00,66961.91,66934.0,66961.91,66935.0,66936.32,66898.8,66954.01,66919.7,790160.9651714,10590850.2992,319524.5330444,5962692.3356,2243,2471,786,1226,195857.37943368833,2.994e-05
159,2024-07-21 13:15:00.000000 +00:00,66954.0,66919.8,66954.01,66919.8,66890.0,66848.2,66890.01,66856.0,1222621.674867,13660888.0322,209843.8908893,3518560.5684,1847,3369,430,1099,195976.4073758666,2.798e-05
160,2024-07-21 13:20:00.000000 +00:00,66890.01,66854.4,66916.0,66889.0,66882.01,66842.7,66882.02,66842.7,2470472.7036586,9493892.7856,1193854.5631549,3450047.3861,1817,2238,922,1022,195956.7077844596,2.757e-05
161,2024-07-21 13:25:00.000000 +00:00,66882.02,66842.7,66882.02,66847.6,66850.0,66811.0,66878.01,66843.0,1554397.7015992,14515257.2864,413829.3977277,4498190.8619,1923,2641,686,1175,196020.10760678689,2.576e-05
162,2024-07-21 13:30:00.000000 +00:00,66878.0,66843.0,66878.01,66843.0,66706.04,66658.5,66715.92,66680.5,4278477.8966207,59818972.18,1137215.5107218,13242703.0201,4352,8501,1357,2080,196128.9592951894,2.437e-05
163,2024-07-21 13:35:00.000000 +00:00,66715.92,66680.4,66758.0,66729.0,66616.0,66571.3,66629.19,66596.3,5643372.1094495,91187461.6509,1598082.4614527998,38924013.2857,5315,13329,2218,5321,196612.59123463737,2.239e-05
164,2024-07-21 13:40:00.000000 +00:00,66629.2,66596.2,66723.3,66699.0,66622.18,66583.3,66723.29,66699.0,5704658.4540887,63490446.3366,3573141.340841,40312435.5291,4834,10224,2926,6643,196579.24475147697,2.11e-05
165,2024-07-21 13:45:00.000000 +00:00,66723.3,66698.9,66723.3,66699.0,66666.98,66630.1,66716.0,66690.0,1505231.6063612,27303869.8708,786483.1919793,13248210.5964,3366,6029,1539,2979,196634.5304891801,2.159e-05
166,2024-07-21 13:50:00.000000 +00:00,66715.99,66690.0,66766.01,66743.1,66698.0,66666.7,66766.01,66740.8,2872054.5544682,35400665.5163,1832357.9044713,21284607.9586,2923,6324,1910,3845,196601.3577679668,2.298e-05
167,2024-07-21 13:55:00.000000 +00:00,66766.0,66740.7,66789.4,66763.4,66751.23,66713.5,66760.01,66731.9,2660606.8156718,14946112.5621,494441.0342818,8455965.0197,2164,3981,740,1957,196688.9627921213,2.367e-05
168,2024-07-21 14:00:00.000000 +00:00,66760.01,66731.9,66812.5,66784.0,66732.0,66692.6,66732.0,66694.6,3619065.7951321,23093263.3411,1789735.9711137,10640475.7086,3633,5927,1475,2477,197045.16096875092,2.319e-05
169,2024-07-21 14:05:00.000000 +00:00,66732.01,66694.7,66812.0,66785.2,66682.0,66642.0,66811.99,66785.1,3147905.8562497,23954360.8582,2008022.7917367,10057422.4897,4952,6027,2249,3241,197142.23479975175,2.222e-05
170,2024-07-21 14:10:00.000000 +00:00,66812.0,66785.2,67026.0,67000.0,66811.99,66785.2,66950.01,66912.9,5762584.9307848,94546685.0856,4023458.6111133,59299757.0052,7402,16986,4865,10267,196702.23117673627,2.394e-05
171,2024-07-21 14:15:00.000000 +00:00,66950.0,66912.9,67148.72,67145.0,66950.0,66912.9,67050.01,67010.4,10456978.4307798,121894267.7932,7112963.1743658995,77981771.8597,8864,21521,5172,13520,196573.9358911971,2.424e-05
172,2024-07-21 14:20:00.000000 +00:00,67050.0,67010.4,67160.68,67131.7,67050.0,67007.4,67132.01,67090.2,5804151.9722788,45020593.5164,3865284.5627288,25044433.1907,4650,10250,2742,5699,196614.9749227425,2.353e-05
173,2024-07-21 14:25:00.000000 +00:00,67132.0,67090.2,67182.01,67149.8,67060.0,67020.0,67108.0,67076.1,5307312.7776747,49831682.1959,2529542.2060451,18572070.3015,4846,9859,2493,4355,196639.86583514977,2.123e-05
174,2024-07-21 14:30:00.000000 +00:00,67108.01,67077.6,67110.01,67079.7,67033.25,66994.0,67086.01,67047.4,3586783.3257681,37811141.1956,2235993.728373,16494557.4533,3866,7680,1598,3405,196713.68919955916,1.966e-05
175,2024-07-21 14:35:00.000000 +00:00,67086.01,67047.4,67344.17,67333.0,67086.0,67044.3,67266.0,67242.0,11629314.8325894,155557330.2115,8508071.2746924,110091058.7283,10081,24966,6795,16515,196507.5138718997,1.88e-05
176,2024-07-21 14:40:00.000000 +00:00,67266.01,67242.0,67379.91,67355.0,67264.0,67223.3,67375.93,67351.9,7131063.950437,119043364.5795,4848460.045193,64360802.7091,7230,20874,3525,11329,196788.7505242255,1.895e-05
177,2024-07-21 14:45:00.000000 +00:00,67375.92,67352.0,67392.68,67377.9,67239.99,67200.1,67350.0,67324.0,6974094.8356556995,83557858.2014,3429316.4118882,34899117.936,6499,16237,2893,7321,197107.3710181956,1.879e-05
178,2024-07-21 14:50:00.000000 +00:00,67349.99,67323.9,67388.0,67358.0,67280.0,67237.4,67327.99,67298.0,6578530.3030549,34284560.4772,4447391.3404316,13001793.8909,5611,8964,1840,3813,197337.38331697512,1.843e-05
179,2024-07-21 14:55:00.000000 +00:00,67328.0,67298.1,67350.0,67325.9,67280.0,67239.4,67290.76,67250.8,4497418.2984749,31366869.9693,1475229.864839,11792284.9006,3976,6822,1237,2748,197345.04811183337,1.711e-05
180,2024-07-21 15:00:00.000000 +00:00,67290.75,67250.9,67392.0,67355.0,67290.75,67249.6,67333.92,67298.0,4551476.8119797995,52702726.822,2380955.4060556,36581236.2767,6349,8119,2502,4726,197466.90412129552,1.608e-05
181,2024-07-21 15:05:00.000000 +00:00,67333.93,67299.2,67370.0,67338.2,67116.0,67075.6,67150.01,67119.0,7152452.8445756,78335278.1735,2538055.6800415,23336458.1391,7918,15109,3544,5888,197081.47564237157,1.397e-05
182,2024-07-21 15:10:00.000000 +00:00,67150.01,67119.1,67225.56,67200.0,67119.04,67072.6,67138.01,67106.5,3365714.4752029,40856831.4367,1598714.2325758,20455731.8818,10527,8917,1616,4434,197143.8835095599,1.356e-05
183,2024-07-21 15:15:00.000000 +00:00,67138.01,67106.4,67171.55,67141.4,67056.0,67013.1,67096.0,67061.6,3139299.6862622,44663344.4845,1526847.5602275,20462299.7068,4253,9385,1744,4444,197076.09259671188,1.21e-05
184,2024-07-21 15:20:00.000000 +00:00,67096.0,67061.7,67212.01,67184.9,67068.0,67030.0,67170.68,67139.0,5181924.2665817,41353188.6628,2631311.4187413,25007737.1893,4660,9027,2545,5328,197084.13948636383,1.117e-05
185,2024-07-21 15:25:00.000000 +00:00,67170.68,67139.0,67220.01,67188.0,67170.68,67138.9,67220.0,67185.0,2683602.1303502,26688449.4397,1063305.5903098,10678697.4452,2436,5343,1365,2803,197205.10479607,9.65e-06
186,2024-07-21 15:30:00.000000 +00:00,67220.01,67185.0,67499.99,67498.0,67220.0,67184.9,67416.0,67385.7,14473912.4269737,180326257.8702,10314811.0976828,117427544.0428,14402,28032,7307,16715,196875.98999928412,1.039e-05
187,2024-07-21 15:35:00.000000 +00:00,67416.0,67385.7,67433.84,67409.1,67334.0,67293.1,67346.0,67315.3,4308652.3742,47271639.2905,1726635.4906074998,19468909.4502,4678,9566,1982,4242,196947.7039309991,1.005e-05
188,2024-07-21 15:40:00.000000 +00:00,67345.99,67315.2,67366.01,67340.0,67210.0,67165.4,67212.0,67171.0,3664318.9880627,43746946.1,1470289.1467345,13282651.8865,4317,9033,1524,3107,196901.42166287743,9.58e-06
189,2024-07-21 15:45:00.000000 +00:00,67212.0,67171.0,67222.0,67185.8,66971.48,66941.8,67072.78,67040.6,6547567.3750363,127188693.3961,2702591.6388133,55494119.3615,9718,20341,3530,9138,196693.2984537683,7.64e-06
190,2024-07-21 15:50:00.000000 +00:00,67072.78,67040.6,67136.01,67106.7,67072.78,67034.3,67118.0,67080.0,1908003.7929659,34001366.4826,885923.9783344,21839558.3535,4426,8364,1907,4583,196708.4083629001,6.57e-06
191,2024-07-21 15:55:00.000000 +00:00,67118.0,67080.0,67174.0,67137.0,67066.0,67021.1,67164.0,67130.9,3557438.4193989,34562016.0551,1945132.4509599,16773473.9663,3563,6421,1946,3406,196610.1227082662,6.46e-06
192,2024-07-21 16:00:00.000000 +00:00,67164.0,67130.9,67183.99,67146.2,67134.0,67091.1,67172.01,67141.2,2866669.4252421,20402338.7919,1263642.5867877,11763312.0864,3298,5067,1695,2605,196605.62981957567,5.11e-06
193,2024-07-21 16:05:00.000000 +00:00,67172.01,67141.2,67216.01,67186.1,67098.0,67053.5,67112.01,67080.7,2809881.3414194,25150107.4061,1442178.7988945,11312124.8374,3625,6275,1737,2921,196628.41215773168,3.11e-06
194,2024-07-21 16:10:00.000000 +00:00,67112.01,67080.7,67244.01,67214.8,67112.01,67080.7,67204.01,67169.9,3464366.3425837,27850348.5939,1874773.8642093,18197172.7532,4520,6717,2671,3887,196504.1754890785,1.99e-06
195,2024-07-21 16:15:00.000000 +00:00,67204.01,67170.0,67212.01,67180.2,67018.18,66974.1,67029.99,66993.7,3593508.0459843,52627980.0502,786941.720489,13060307.7404,4479,9589,1846,3087,196586.05725293444,2.5e-07
196,2024-07-21 16:20:00.000000 +00:00,67029.99,66993.7,67048.0,67018.7,66952.21,66905.8,67047.99,67018.7,7108862.7805036,89604499.1967,3519730.9158368,44362459.4005,5654,14408,2577,7154,196579.86111879747,-2.61e-06
197,2024-07-21 16:25:00.000000 +00:00,67047.99,67018.7,67072.0,67039.4,66998.0,66960.2,67064.0,67035.0,4336596.3696919,29515616.0562,1829964.4622273,14354392.116,3751,6257,1614,3025,196565.9895335508,-4.56e-06
198,2024-07-21 16:30:00.000000 +00:00,67063.99,67034.9,67066.01,67035.0,66973.01,66937.5,66973.02,66937.5,3202476.9392926,30950334.6013,1028361.6629589,8601111.7301,3610,6199,1276,2542,196612.0333875895,-5.58e-06
199,2024-07-21 16:35:00.000000 +00:00,66973.02,66937.5,67059.19,67030.0,66973.01,66937.5,67046.01,67001.2,2296563.5547107,16214062.2557,1320244.2175835,8684281.4388,3112,5073,1833,2946,196515.3718455567,-6.67e-06
200,2024-07-21 16:40:00.000000 +00:00,67046.0,67001.2,67082.0,67043.1,67034.0,66989.6,67054.0,67010.7,1896284.6245458,26757494.4283,1003408.7863973,18475301.9716,2551,3797,1307,1906,196472.82401755807,-7.76e-06
201,2024-07-21 16:45:00.000000 +00:00,67054.01,67010.7,67466.67,67451.1,67031.0,66985.9,67388.0,67348.4,19187290.9424347,212115043.1481,12863111.968685,146001686.4356,13097,31247,8297,19364,196996.12401958625,-9.34e-06
202,2024-07-21 16:50:00.000000 +00:00,67388.0,67348.3,67588.0,67586.9,67366.0,67327.1,67574.01,67551.3,17704899.8073543,172570387.193,11400664.4645294,100298797.6889,18541,29450,6907,16062,196803.75474107303,-9.13e-06
203,2024-07-21 16:55:00.000000 +00:00,67574.01,67551.3,67590.0,67570.6,67462.0,67429.9,67554.0,67524.7,12981745.7400585,96283530.9754,6242439.9531449,30464911.4374,7540,17362,3376,6739,196453.0903435159,-6.94e-06
204,2024-07-21 17:00:00.000000 +00:00,67553.99,67524.6,67713.0,67719.8,67411.76,67371.0,67413.99,67386.0,26658954.9651908,269760391.6649,16225173.1536239,131709695.9607,23738,41731,16266,20355,196534.98058692855,-6.77e-06
205,2024-07-21 17:05:00.000000 +00:00,67414.0,67386.1,67521.21,67500.0,67344.57,67300.0,67515.18,67489.3,8068018.1190924,101020317.2805,5072560.7915233,60954496.9457,6727,18180,3611,10410,196819.61223873237,-6.49e-06
206,2024-07-21 17:10:00.000000 +00:00,67515.18,67489.3,67515.18,67489.3,67450.49,67416.2,67497.66,67470.0,3507257.4564205,31317404.9696,1522490.0222738,11724247.6106,3351,7019,1667,3298,196990.23182878917,-6.16e-06
207,2024-07-21 17:15:00.000000 +00:00,67497.67,67470.1,67500.0,67477.7,67294.0,67260.0,67342.0,67308.6,4596315.5095964,69931648.458,1975493.6280648,31916677.8765,5949,12150,2233,4945,197017.3373256543,-6.05e-06
208,2024-07-21 17:20:00.000000 +00:00,67342.0,67308.5,67406.5,67379.2,67338.0,67295.4,67388.01,67350.0,3209589.7885459,35641174.8905,1766102.4611281,18425887.8967,4082,7760,2238,3960,197064.33817531995,-6.8e-06
209,2024-07-21 17:25:00.000000 +00:00,67388.01,67350.0,67388.01,67350.0,67300.0,67258.1,67344.01,67309.1,3127824.9498725,30035087.4841,1399033.7309015,16627818.8412,3334,6293,1532,3200,197239.3300315493,-7.76e-06
210,2024-07-21 17:30:00.000000 +00:00,67344.01,67309.2,67380.0,67354.6,67300.0,67265.0,67354.0,67322.9,3816757.5820131,48733089.3221,1922796.1021361,24274121.2191,3763,8015,1630,4333,197200.07726694504,-8.04e-06
211,2024-07-21 17:35:00.000000 +00:00,67354.0,67322.9,67394.01,67362.4,67326.0,67292.0,67394.0,67362.4,6211903.1056297,47176862.2486,3542243.5568624,28313418.5762,3235,7018,1686,4081,197141.2446561777,-8.55e-06
212,2024-07-21 17:40:00.000000 +00:00,67394.0,67362.3,67438.0,67420.0,67378.0,67335.1,67378.01,67344.9,2205112.3485873,28222977.1246,1004357.8283457,19618592.4716,2257,6299,840,3657,197215.33970743045,-8.07e-06
213,2024-07-21 17:45:00.000000 +00:00,67378.01,67344.8,67378.01,67347.2,67145.0,67105.2,67160.0,67122.4,8067717.07616,68796740.2853,2221816.3794819,25675490.5491,8183,12702,1631,4525,197276.18393077856,-9.61e-06
214,2024-07-21 17:50:00.000000 +00:00,67160.0,67122.5,67164.01,67144.0,66484.55,66399.0,66679.0,66654.9,48728112.1453316,500981010.578,19231370.4276566,201739715.9395,37495,79268,12848,33780,195413.6609599164,-1.142e-05
215,2024-07-21 17:55:00.000000 +00:00,66679.01,66654.9,66798.01,66775.7,66591.99,66550.8,66648.01,66620.9,15408323.2095192,165527299.6188,8507328.1591613,89263276.8229,11013,30704,6375,15783,195792.3308149881,-8.78e-06
216,2024-07-21 18:00:00.000000 +00:00,66648.01,66620.9,66757.0,66748.0,66408.38,66400.0,66442.0,66420.6,35964893.932068,176502675.5302,19743263.2345828,78106598.7579,16961,32866,7534,15559,196751.3730129157,-6.37e-06
217,2024-07-21 18:05:00.000000 +00:00,66442.0,66420.6,66532.62,66515.9,66033.0,66000.0,66044.0,66018.7,44849677.28064,472577729.9429,17891188.5959795,195040212.5772,29647,67883,10146,29751,196850.7090464807,-5.66e-06
218,2024-07-21 18:10:00.000000 +00:00,66044.0,66018.7,66304.0,66439.2,65777.0,65750.0,66276.01,66258.0,62549687.6156847,613829829.5505,33910742.0843483,324624509.9952,35485,90763,17221,49091,196016.8073741916,-5.52e-06
219,2024-07-21 18:15:00.000000 +00:00,66276.0,66258.0,66511.3,66477.1,66250.0,66229.1,66483.65,66449.3,41810181.9742631,342117930.8274,26862128.638468,174320878.8583,19710,48874,12645,26266,196829.53331014875,5.9e-07
220,2024-07-21 18:20:00.000000 +00:00,66483.66,66449.4,66772.01,66745.0,66389.08,66345.7,66768.94,66733.9,27150144.7339777,241045147.2895,16069948.1929163,149017521.6572,16449,36655,10264,20178,196750.6394097394,1.47e-06
221,2024-07-21 18:25:00.000000 +00:00,66768.94,66733.9,67084.89,67060.2,66687.99,66648.4,66970.01,66941.9,18724422.8471358,258487785.4238,10143285.1192795,146200203.6581,17425,37045,11066,20233,195963.5980050836,1.06e-06
222,2024-07-21 18:30:00.000000 +00:00,66970.0,66942.0,67336.01,67322.0,66900.0,66867.6,67196.01,67164.1,26039111.2062209,350518765.1046,13060317.9286093,188245426.6385,24089,55140,12605,28204,194151.07606455023,4.33e-06
223,2024-07-21 18:35:00.000000 +00:00,67196.02,67164.2,67196.02,67164.2,66900.0,66857.3,66986.61,66947.2,17889268.2059359,208670954.7463,9666800.9273969,77983772.5205,15806,32743,5601,13730,193836.1617267157,4.8e-06
224,2024-07-21 18:40:00.000000 +00:00,66986.6,66947.1,67113.66,67087.1,66900.0,66857.1,66931.29,66899.9,16329766.004079,76971270.0203,9313923.9899434,37113629.4509,11877,17553,4296,8238,193696.8439486836,4.4e-06
225,2024-07-21 18:45:00.000000 +00:00,66931.29,66900.0,67026.01,66994.4,66790.9,66748.7,66829.01,66799.8,13836569.672819,84925219.3864,7221356.6419686,35903348.7335,11390,18442,3868,7723,193562.4932548468,4.05e-06
226,2024-07-21 18:50:00.000000 +00:00,66829.0,66799.9,66986.01,66956.4,66812.42,66762.7,66942.01,66901.3,9436472.8761028,63384906.6279,4442486.2508737,32653588.1837,7024,13715,3669,7392,193562.6478657987,4e-06
227,2024-07-21 18:55:00.000000 +00:00,66942.01,66901.4,66942.01,66904.0,66862.0,66823.0,66864.42,66830.0,2054766.3192375,20656258.4171,631341.8143221,8236167.3511,3605,5787,1118,2583,193691.82361386,3.66e-06
228,2024-07-21 19:00:00.000000 +00:00,66864.43,66830.1,66869.7,66844.0,66782.6,66752.3,66839.93,66800.0,4012801.5055587,50827717.2001,1529674.8657588,17878093.2053,5414,9737,2118,4406,193973.37781890205,3.56e-06
229,2024-07-21 19:05:00.000000 +00:00,66839.93,66800.1,67046.02,67018.4,66839.93,66800.0,67012.95,66980.1,5491253.9761204,57982028.6396,4110513.5908484,39790543.9214,5873,11194,3645,7322,193867.16355575697,5.51e-06
230,2024-07-21 19:10:00.000000 +00:00,67012.95,66980.1,67040.0,67010.0,66878.0,66840.0,66964.0,66939.7,3749866.1278054,29482926.3584,1568376.6650806998,12496120.0218,5018,8459,2150,3821,193765.49041604347,5.45e-06
